Duration,Label-state,Length,Path,Point Count
12.966666666666667,Unlabelled,1532.55141395354,002/Trajectory/Unlabelled/20090211000158.csv,42
59.6,Unlabelled,10688.907490361335,002/Trajectory/Unlabelled/20090211101033.csv,1573
9.333333333333334,Unlabelled,1438.3360722733942,002/Trajectory/Unlabelled/20090212001033.csv,61
14.433333333333335,Unlabelled,2627.283190912803,002/Trajectory/Unlabelled/20090213000834.csv,272
13.666666666666664,Unlabelled,1719.109706138143,002/Trajectory/Unlabelled/20090216001521.csv,110
4.35,Unlabelled,256.53120518882656,002/Trajectory/Unlabelled/20090218000551.csv,63
41.93333333333333,Unlabelled,9306.173450245626,002/Trajectory/Unlabelled/20090220114651.csv,1342
59.91666666666666,Unlabelled,17241.900212003387,002/Trajectory/Unlabelled/20090221033628.csv,435
59.43333333333333,Unlabelled,9735.966703971852,002/Trajectory/Unlabelled/20090223102533.csv,1410
34.516666666666666,Unlabelled,2153.9704054299614,002/Trajectory/Unlabelled/20090226034103.csv,407
54.93333333333333,Unlabelled,9669.255673691488,002/Trajectory/Unlabelled/20090226131551.csv,1299
3.716666666666667,Unlabelled,770.5764862576214,002/Trajectory/Unlabelled/20090228134727.csv,22
41.66666666666666,Unlabelled,8923.48091947343,002/Trajectory/Unlabelled/20090228135112.csv,1171
44.11666666666667,Unlabelled,9471.801178209631,002/Trajectory/Unlabelled/20090301135934.csv,1336
5.816666666666666,Unlabelled,697.1400796073738,002/Trajectory/Unlabelled/20090302003203.csv,99
47.75,Unlabelled,9404.991976710786,002/Trajectory/Unlabelled/20090302135234.csv,1319
15.083333333333336,Unlabelled,2494.694745942067,002/Trajectory/Unlabelled/20090303000522.csv,204
45.78333333333333,Unlabelled,9518.445012248829,002/Trajectory/Unlabelled/20090303141257.csv,1145
4.25,Unlabelled,633.4730530013296,002/Trajectory/Unlabelled/20090304000922.csv,80
43.1,Unlabelled,9236.35761883869,002/Trajectory/Unlabelled/20090305140303.csv,1308
5.666666666666668,Unlabelled,518.8669874354074,002/Trajectory/Unlabelled/20090306003221.csv,98
49.36666666666667,Unlabelled,10998.19793968809,002/Trajectory/Unlabelled/20090308122933.csv,1404
32.766666666666666,Unlabelled,8384.460776190852,002/Trajectory/Unlabelled/20090311134104.csv,934
4.55,Unlabelled,614.0814604502833,002/Trajectory/Unlabelled/20090312132334.csv,33
16.633333333333333,Unlabelled,3335.6927629872234,002/Trajectory/Unlabelled/20090312132809.csv,284
6.75,Unlabelled,2395.2929107634764,002/Trajectory/Unlabelled/20090312134449.csv,220
38.5,Unlabelled,8822.825964699732,002/Trajectory/Unlabelled/20090318111533.csv,806
8.883333333333333,Unlabelled,1076.9331964379662,002/Trajectory/Unlabelled/20090318115406.csv,168
31.23333333333333,Unlabelled,8677.452072158272,002/Trajectory/Unlabelled/20090319141551.csv,1151
11.416666666666664,Unlabelled,4323.215469440676,002/Trajectory/Unlabelled/20090321021640.csv,362
4.733333333333333,Unlabelled,1827.1683067746148,002/Trajectory/Unlabelled/20090321022822.csv,216
54.0,Unlabelled,13902.42901292916,002/Trajectory/Unlabelled/20090321111458.csv,1421
2.55,Unlabelled,552.8880210289881,002/Trajectory/Unlabelled/20090321120901.csv,57
17.583333333333332,Unlabelled,2419.1207674229754,003/Trajectory/Unlabelled/20081023175854.csv,154
8.333333333333334,Unlabelled,1664.8354589628373,003/Trajectory/Unlabelled/20081025182454.csv,102
8.25,Unlabelled,1506.6931063502743,003/Trajectory/Unlabelled/20081101172355.csv,103
9.5,Unlabelled,1457.1218199491336,003/Trajectory/Unlabelled/20081103003236.csv,118
8.283333333333333,Unlabelled,1398.6432985478962,003/Trajectory/Unlabelled/20081103165439.csv,102
12.25,Unlabelled,1752.632759836098,003/Trajectory/Unlabelled/20081104184339.csv,152
12.166666666666664,Unlabelled,2043.1816084938894,003/Trajectory/Unlabelled/20081106174007.csv,138
8.833333333333334,Unlabelled,1960.2029951228287,003/Trajectory/Unlabelled/20081110182503.csv,103
11.166666666666664,Unlabelled,1771.3479897472105,003/Trajectory/Unlabelled/20081111173909.csv,137
13.766666666666667,Unlabelled,2947.7348465484306,003/Trajectory/Unlabelled/20081112185203.csv,143
11.766666666666667,Unlabelled,1637.3766608921992,003/Trajectory/Unlabelled/20081113170039.csv,127
32.583333333333336,Unlabelled,2029.497756818206,003/Trajectory/Unlabelled/20081114181823.csv,271
16.833333333333332,Unlabelled,2018.8236419689706,003/Trajectory/Unlabelled/20081116174727.csv,203
12.083333333333336,Unlabelled,1640.8590933372607,003/Trajectory/Unlabelled/20081117175732.csv,152
7.083333333333332,Unlabelled,1461.0117306805118,003/Trajectory/Unlabelled/20081118012900.csv,89
19.666666666666668,Unlabelled,2017.3993802067914,003/Trajectory/Unlabelled/20081119183755.csv,85
19.216666666666665,Unlabelled,2751.7808409469844,003/Trajectory/Unlabelled/20081202143038.csv,232
9.0,Unlabelled,1573.6184115558233,003/Trajectory/Unlabelled/20081204162406.csv,111
12.0,Unlabelled,1635.8498349941592,003/Trajectory/Unlabelled/20081207192705.csv,148
9.916666666666666,Unlabelled,1613.5478649950112,003/Trajectory/Unlabelled/20081223185007.csv,123
5.7666666666666675,Unlabelled,879.8420407860724,003/Trajectory/Unlabelled/20081229012227.csv,75
4.583333333333333,Unlabelled,963.3912037828377,003/Trajectory/Unlabelled/20090103040025.csv,36
12.833333333333336,Unlabelled,2183.381107619949,003/Trajectory/Unlabelled/20090107003800.csv,153
15.416666666666664,Unlabelled,1827.990362882144,003/Trajectory/Unlabelled/20090107095636.csv,149
7.333333333333332,Unlabelled,1243.4511804218405,003/Trajectory/Unlabelled/20090116160537.csv,91
9.016666666666667,Unlabelled,1615.272604712468,003/Trajectory/Unlabelled/20090119012033.csv,96
14.333333333333336,Unlabelled,2399.539482305896,003/Trajectory/Unlabelled/20090207141806.csv,179
16.25,Unlabelled,2427.175171701743,003/Trajectory/Unlabelled/20090208020837.csv,203
34.083333333333336,Unlabelled,2741.112844854766,003/Trajectory/Unlabelled/20090209094503.csv,251
43.0,Unlabelled,11061.252936399522,003/Trajectory/Unlabelled/20090212003104.csv,538
55.71666666666667,Unlabelled,10007.68425170578,003/Trajectory/Unlabelled/20090213003436.csv,557
15.416666666666664,Unlabelled,2332.860220837107,003/Trajectory/Unlabelled/20090216172637.csv,190
8.083333333333334,Unlabelled,1681.7131096988644,003/Trajectory/Unlabelled/20090222183204.csv,99
36.583333333333336,Unlabelled,7110.175727586682,003/Trajectory/Unlabelled/20090227010730.csv,449
10.416666666666666,Unlabelled,1777.1690550494366,003/Trajectory/Unlabelled/20090301200358.csv,124
50.88333333333333,Unlabelled,113773.12257553508,003/Trajectory/Unlabelled/20090303213504.csv,3119
38.91666666666666,Unlabelled,4031.7354400219374,003/Trajectory/Unlabelled/20090305100234.csv,461
10.5,Unlabelled,1583.755308124493,003/Trajectory/Unlabelled/20090305185437.csv,128
5.75,Unlabelled,758.4019102543097,003/Trajectory/Unlabelled/20090307033002.csv,72
33.75,Unlabelled,3800.0020341014388,003/Trajectory/Unlabelled/20090307133307.csv,324
26.316666666666666,Unlabelled,2902.4362118204053,003/Trajectory/Unlabelled/20090308012158.csv,242
16.416666666666668,Unlabelled,2401.07620645516,003/Trajectory/Unlabelled/20090308182352.csv,202
16.583333333333332,Unlabelled,2373.701360113593,003/Trajectory/Unlabelled/20090310170334.csv,204
51.16666666666666,Unlabelled,6668.872500320074,003/Trajectory/Unlabelled/20090315005901.csv,524
50.28333333333333,Unlabelled,6522.239000656647,003/Trajectory/Unlabelled/20090315092223.csv,461
12.583333333333336,Unlabelled,1776.9149236022015,003/Trajectory/Unlabelled/20090315183730.csv,154
44.6,Unlabelled,5997.958210794993,003/Trajectory/Unlabelled/20090323095334.csv,490
8.666666666666666,Unlabelled,1629.3101987457248,003/Trajectory/Unlabelled/20090325181056.csv,105
2.0,Unlabelled,198.082515667656,003/Trajectory/Unlabelled/20090401202331.csv,25
10.833333333333336,Unlabelled,1696.7267795395044,003/Trajectory/Unlabelled/20090409182800.csv,133
10.25,Unlabelled,1780.6808065438486,003/Trajectory/Unlabelled/20090412004905.csv,129
7.933333333333334,Unlabelled,1659.272950568437,003/Trajectory/Unlabelled/20090413144632.csv,98
26.25,Unlabelled,2233.783498184529,003/Trajectory/Unlabelled/20090415000406.csv,145
14.416666666666664,Unlabelled,2358.6499487568635,003/Trajectory/Unlabelled/20090418172238.csv,178
26.58333333333333,Unlabelled,2510.761746339278,003/Trajectory/Unlabelled/20090419175500.csv,285
8.0,Unlabelled,1539.9733107258212,003/Trajectory/Unlabelled/20090422203607.csv,95
36.66666666666666,Unlabelled,2169.4976718766698,003/Trajectory/Unlabelled/20090423092838.csv,279
18.08333333333333,Unlabelled,2482.746581417068,003/Trajectory/Unlabelled/20090423181101.csv,222
10.666666666666666,Unlabelled,1459.1817338651065,003/Trajectory/Unlabelled/20090424171137.csv,119
13.0,Unlabelled,2403.4379700090903,003/Trajectory/Unlabelled/20090426175513.csv,152
35.93333333333333,Unlabelled,2248.7802543719604,003/Trajectory/Unlabelled/20090427215826.csv,186
6.416666666666668,Unlabelled,1543.535201223316,003/Trajectory/Unlabelled/20090504203925.csv,79
12.416666666666664,Unlabelled,1641.3308903774735,003/Trajectory/Unlabelled/20090505195337.csv,152
13.333333333333336,Unlabelled,2604.1666436729056,003/Trajectory/Unlabelled/20090507192952.csv,166
16.7,Unlabelled,2014.6307313320206,003/Trajectory/Unlabelled/20090508015405.csv,133
48.61666666666667,Unlabelled,3030.409121931697,003/Trajectory/Unlabelled/20090508100431.csv,355
14.0,Unlabelled,2434.0837049837282,003/Trajectory/Unlabelled/20090509181636.csv,173
7.083333333333332,Unlabelled,1555.0200784032468,003/Trajectory/Unlabelled/20090510222007.csv,88
16.35,Unlabelled,2298.4666130911705,003/Trajectory/Unlabelled/20090511174427.csv,201
8.166666666666666,Unlabelled,1560.6789745161152,003/Trajectory/Unlabelled/20090512195558.csv,100
42.833333333333336,Unlabelled,2744.218926687981,003/Trajectory/Unlabelled/20090517220626.csv,374
9.333333333333334,Unlabelled,1434.7704037671194,003/Trajectory/Unlabelled/20090519174038.csv,114
7.583333333333332,Unlabelled,1425.6539712664712,003/Trajectory/Unlabelled/20090520125535.csv,94
9.5,Unlabelled,1476.6522601159152,003/Trajectory/Unlabelled/20090520210235.csv,79
47.25,Unlabelled,4997.6179339087075,003/Trajectory/Unlabelled/20090524094557.csv,422
21.08333333333333,Unlabelled,2371.6438884792706,003/Trajectory/Unlabelled/20090524215455.csv,218
16.166666666666668,Unlabelled,1619.208176178803,003/Trajectory/Unlabelled/20090526170706.csv,196
8.75,Unlabelled,1480.0801626577802,003/Trajectory/Unlabelled/20090531192301.csv,106
59.41666666666666,Unlabelled,3764.3256583384887,003/Trajectory/Unlabelled/20090602185307.csv,538
9.0,Unlabelled,1564.0520929601712,003/Trajectory/Unlabelled/20090607163831.csv,109
22.83333333333333,Unlabelled,9111.96945985861,003/Trajectory/Unlabelled/20090611221204.csv,267
7.083333333333332,Unlabelled,1480.1016947651653,003/Trajectory/Unlabelled/20090615183206.csv,87
13.916666666666664,Unlabelled,1923.7717170209705,003/Trajectory/Unlabelled/20090623233404.csv,150
6.783333333333332,Unlabelled,1258.063536285024,003/Trajectory/Unlabelled/20090624215736.csv,87
37.41666666666666,Unlabelled,3867.7551686781653,003/Trajectory/Unlabelled/20090627025208.csv,293
13.6,Unlabelled,1369.7940393465155,003/Trajectory/Unlabelled/20090701044033.csv,168
7.583333333333332,Unlabelled,787.4585727540872,003/Trajectory/Unlabelled/20090701171936.csv,94
9.933333333333334,Unlabelled,2638.884966547919,004/Trajectory/Unlabelled/20081023175852.csv,126
18.75,Unlabelled,2255.19025569175,004/Trajectory/Unlabelled/20081024015454.csv,151
6.25,Unlabelled,1151.6932338767426,004/Trajectory/Unlabelled/20081024155859.csv,76
9.583333333333334,Unlabelled,2006.7820457265009,004/Trajectory/Unlabelled/20081025182432.csv,118
9.0,Unlabelled,1692.5071750361044,004/Trajectory/Unlabelled/20081026184627.csv,110
9.833333333333334,Unlabelled,1818.636828257917,004/Trajectory/Unlabelled/20081027190939.csv,121
8.0,Unlabelled,1673.3175841559216,004/Trajectory/Unlabelled/20081028203308.csv,101
8.166666666666666,Unlabelled,2155.906986428054,004/Trajectory/Unlabelled/20081029051310.csv,99
10.75,Unlabelled,1747.9128540019512,004/Trajectory/Unlabelled/20081030181001.csv,133
10.083333333333334,Unlabelled,1654.184526925502,004/Trajectory/Unlabelled/20081031170303.csv,126
9.833333333333334,Unlabelled,1783.5799860416175,004/Trajectory/Unlabelled/20081102205200.csv,119
3.25,Unlabelled,747.7086268925627,004/Trajectory/Unlabelled/20081103165436.csv,40
55.11666666666667,Unlabelled,4831.657547127012,004/Trajectory/Unlabelled/20081104093938.csv,370
9.166666666666666,Unlabelled,1723.5981504821527,004/Trajectory/Unlabelled/20081105203154.csv,112
14.833333333333336,Unlabelled,1697.566302118948,004/Trajectory/Unlabelled/20081106193827.csv,179
9.416666666666666,Unlabelled,1740.5708734011898,004/Trajectory/Unlabelled/20081108190406.csv,117
7.166666666666668,Unlabelled,1661.1379522468712,004/Trajectory/Unlabelled/20081110195702.csv,88
11.166666666666664,Unlabelled,1869.5036617868266,004/Trajectory/Unlabelled/20081111191723.csv,121
9.166666666666666,Unlabelled,1818.3268571393514,004/Trajectory/Unlabelled/20081112195508.csv,111
7.083333333333332,Unlabelled,1653.1554830588066,004/Trajectory/Unlabelled/20081114202229.csv,88
8.75,Unlabelled,1779.3167514959207,004/Trajectory/Unlabelled/20081116011536.csv,107
33.2,Unlabelled,25193.2020477139,004/Trajectory/Unlabelled/20081117083608.csv,307
8.416666666666666,Unlabelled,1946.4222210052633,004/Trajectory/Unlabelled/20081117175332.csv,103
7.916666666666668,Unlabelled,1879.760408332612,004/Trajectory/Unlabelled/20081121224856.csv,97
8.0,Unlabelled,1607.4058266105776,004/Trajectory/Unlabelled/20081122232007.csv,97
7.416666666666668,Unlabelled,1669.3776796368222,004/Trajectory/Unlabelled/20081202173603.csv,91
9.583333333333334,Unlabelled,1716.5467683531726,004/Trajectory/Unlabelled/20081204162324.csv,117
8.083333333333334,Unlabelled,1726.5406253412475,004/Trajectory/Unlabelled/20081205163059.csv,98
8.0,Unlabelled,1784.892154101192,004/Trajectory/Unlabelled/20081211175339.csv,97
9.583333333333334,Unlabelled,1873.2488158748695,004/Trajectory/Unlabelled/20081212203525.csv,119
9.25,Unlabelled,1830.6224531743167,004/Trajectory/Unlabelled/20081213163806.csv,112
9.75,Unlabelled,1969.7951323790296,004/Trajectory/Unlabelled/20081214183129.csv,108
8.083333333333334,Unlabelled,1720.1156388308316,004/Trajectory/Unlabelled/20081215170137.csv,101
7.083333333333332,Unlabelled,1791.0119309844765,004/Trajectory/Unlabelled/20081217170506.csv,86
7.833333333333332,Unlabelled,1775.7940907947022,004/Trajectory/Unlabelled/20081219174113.csv,94
7.666666666666668,Unlabelled,1673.2552502658332,004/Trajectory/Unlabelled/20081220171726.csv,93
9.0,Unlabelled,1692.3141301614828,004/Trajectory/Unlabelled/20081223184925.csv,109
3.4166666666666665,Unlabelled,708.2451772701294,004/Trajectory/Unlabelled/20081224180207.csv,42
7.333333333333332,Unlabelled,1483.7205228131652,004/Trajectory/Unlabelled/20081225180427.csv,90
4.416666666666667,Unlabelled,932.3308955070239,004/Trajectory/Unlabelled/20081226195707.csv,55
8.916666666666666,Unlabelled,1574.9567059532997,004/Trajectory/Unlabelled/20081227102009.csv,110
8.833333333333334,Unlabelled,1673.318250621711,004/Trajectory/Unlabelled/20081227220556.csv,109
33.71666666666667,Unlabelled,2988.798771169232,004/Trajectory/Unlabelled/20081228095853.csv,209
10.5,Unlabelled,1772.5988402541827,004/Trajectory/Unlabelled/20081231183436.csv,124
9.083333333333334,Unlabelled,2052.90265073547,004/Trajectory/Unlabelled/20090101195636.csv,110
22.0,Unlabelled,3080.832482343913,004/Trajectory/Unlabelled/20090102020700.csv,261
8.416666666666666,Unlabelled,1663.5432522378815,004/Trajectory/Unlabelled/20090102202904.csv,104
7.85,Unlabelled,1675.6137555915093,004/Trajectory/Unlabelled/20090103084003.csv,97
8.166666666666666,Unlabelled,1638.0915474699882,004/Trajectory/Unlabelled/20090103182336.csv,99
7.833333333333332,Unlabelled,1685.6023631463738,004/Trajectory/Unlabelled/20090104173053.csv,95
8.766666666666667,Unlabelled,1700.630094536761,004/Trajectory/Unlabelled/20090105174503.csv,107
37.93333333333333,Unlabelled,3233.9071378432463,004/Trajectory/Unlabelled/20090108094459.csv,214
